frequency_hz,parallel_per_bank,total_devices,phase_voltage_rms_v,line_voltage_rms_v,phase_current_rms_a,peak_device_a,conduction_w,overlap_w,coss_w,deadtime_w,gate_drive_w,fet_loss_w,total_modeled_loss_w,efficiency_estimate_pct,hottest_device_w,junction_estimate_c,required_max_sink_k_per_w,loss_budget_w,remaining_other_loss_budget_w,minimum_pulse_margin_ns,passes_screen,failed_constraints
20000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,4.15186808065814,0.384,0.8857318572070699,0.020399999999999998,213.36110844448152,213.3815084444815,98.87477078732259,42.6722216888963,111.20666602667556,0.1646478361210501,94.22110552763652,-119.16040291684499,71.76964119739118,False,user_peak_current_limit;efficiency_target
21000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,4.359461484691047,0.4032,0.9300184500674235,0.021419999999999998,213.63218844137478,213.6536084413748,98.87335208260569,42.72643768827495,111.27172522592994,0.16426126546860417,94.22110552763652,-119.43250291373826,66.92346780703922,False,user_peak_current_limit;efficiency_target
22000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,4.567054888723955,0.4224,0.974305042927777,0.022439999999999998,213.90326843826804,213.92570843826803,98.87193341860076,42.78065368765361,111.33678442518433,0.1638756746195248,94.22110552763652,-119.70460291063151,62.51785563399198,False,user_peak_current_limit;efficiency_target
23000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,4.774648292756861,0.4416,1.0185916357881304,0.023459999999999998,214.1743484351613,214.1978084351613,98.8705147953061,42.83486968703226,111.40184362443871,0.1634910598534071,94.22110552763652,-119.97670290752478,58.4953401716445,False,user_peak_current_limit;efficiency_target
24000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,4.982241696789768,0.4608,1.062878228648484,0.02448,214.44542843205457,214.46990843205458,98.8690962127199,42.88908568641091,111.46690282369309,0.1631074174686581,94.22110552763652,-120.24880290441806,54.80803433115931,False,user_peak_current_limit;efficiency_target
25000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,5.189835100822675,0.48,1.1071648215088374,0.0255,214.7165084289478,214.7420084289478,98.86767767084042,42.94330168578956,111.53196202294745,0.1627247437823779,94.22110552763652,-120.52090290131127,51.41571295791294,False,user_peak_current_limit;efficiency_target
26000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,5.397428504855583,0.4992,1.151451414369191,0.02652,214.98758842584107,215.01410842584107,98.86625916966594,42.99751768516821,111.59702122220186,0.16234303513024165,94.22110552763652,-120.79300289820455,48.28433938260859,False,user_peak_current_limit;efficiency_target
27000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,5.60502190888849,0.5184,1.1957380072295445,0.02754,215.25866842273436,215.28620842273435,98.86484070919467,43.05173368454687,111.66208042145625,0.161962287866383,94.22110552763652,-121.06510289509782,45.38491940547494,False,user_peak_current_limit;efficiency_target
28000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,5.812615312921396,0.5376,1.240024600089898,0.02856,215.5297484196276,215.5583084196276,98.86342228942488,43.105949683925516,111.72713962071063,0.16158249836327776,94.22110552763652,-121.33720289199107,42.69260085527941,False,user_peak_current_limit;efficiency_target
29000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,6.020208716954303,0.5568,1.2843111929502515,0.02958,215.80082841652086,215.83040841652087,98.8620039103548,43.160165683304164,111.792198819965,0.1612036630116285,94.22110552763652,-121.60930288888434,40.18595944647667,False,user_peak_current_limit;efficiency_target
30000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,6.22780212098721,0.576,1.3285977858106048,0.0306,216.07190841341412,216.1025084134141,98.86058557198271,43.21438168268283,111.85725801921939,0.16082577822025051,94.22110552763652,-121.88140288577759,37.846427464927444,False,user_peak_current_limit;efficiency_target
