Freq.	I(C1)	I(C2)	I(C3)	I(C4)
2.49099099099100e+04	-2.50661218142504e-01,1.54373804692788e-03	-2.48573520602823e-01,-3.83392579921751e-03	-2.49450609871689e-01,-1.30327778898105e-03	-2.50502872699814e-01,3.76837004162808e-03
2.51051051051052e+04	-2.50680003976752e-01,1.56755165476819e-03	-2.48552406631946e-01,-3.89034426572595e-03	-2.49446318939420e-01,-1.32303626997744e-03	-2.50516370145904e-01,3.82211247513048e-03
2.53003003003004e+04	-2.50699062723724e-01,1.59180354528747e-03	-2.48531020512392e-01,-3.94771560504425e-03	-2.49441991000994e-01,-1.34314137197938e-03	-2.50529957755503e-01,3.87671629889037e-03
2.54954954954956e+04	-2.50718397974087e-01,1.61650668184991e-03	-2.48509360949103e-01,-4.00606628275434e-03	-2.49437627280013e-01,-1.36360275569962e-03	-2.50543632014226e-01,3.93220467845929e-03
2.56906906906908e+04	-2.50738013344023e-01,1.64167449919342e-03	-2.48487426789749e-01,-4.06542366923153e-03	-2.49433229125966e-01,-1.38443040831489e-03	-2.50557389113550e-01,3.98860153930361e-03
2.58858858858860e+04	-2.50757912470934e-01,1.66732092407159e-03	-2.48465217039825e-01,-4.12581607728923e-03	-2.49428798023385e-01,-1.40563465660527e-03	-2.50571224930861e-01,4.04593159694766e-03
2.60810810810812e+04	-2.50778099009758e-01,1.69346039707804e-03	-2.48442730877924e-01,-4.18727280176241e-03	-2.49424335602171e-01,-1.42722618060211e-03	-2.50585135007532e-01,4.10422038838256e-03
2.62762762762763e+04	-2.50798576628294e-01,1.72010789551170e-03	-2.48419967673386e-01,-4.24982416081478e-03	-2.49419843647773e-01,-1.44921602797311e-03	-2.50599114525765e-01,4.16349430489421e-03
2.64714714714715e+04	-2.50819349001646e-01,1.74727895732993e-03	-2.48396927004852e-01,-4.31350153930875e-03	-2.49415324113118e-01,-1.47161562888104e-03	-2.50613158283667e-01,4.22378062634051e-03
2.66666666666667e+04	-2.50840419806959e-01,1.77498970647347e-03	-2.48373608680102e-01,-4.37833743428483e-03	-2.49410779130436e-01,-1.49443681166051e-03	-2.50627260668840e-01,4.28510755698404e-03
2.68618618618619e+04	-2.50861792716199e-01,1.80325687927670e-03	-2.48350012758547e-01,-4.44436550250151e-03	-2.49406211024544e-01,-1.51769181909485e-03	-2.50641415629828e-01,4.34750426290082e-03
