Freq.	I(C1)	I(C2)	I(C3)	I(C4)
6.00021988239764e+02	-2.49688289411326e-01,-1.54219764332192e-05	-2.49687430434237e-01,-2.43977574869109e-05	-2.49687828822961e-01,1.68021367373535e-05	-2.49688232925027e-01,2.36814371591304e-05
6.10022188043760e+02	-2.49688303091285e-01,-1.56517234078229e-05	-2.49687415240087e-01,-2.47772195360043e-05	-2.49687827015845e-01,1.71095777142086e-05	-2.49688244701294e-01,2.41036079250422e-05
6.20022387847757e+02	-2.49688316997456e-01,-1.58819101381876e-05	-2.49687399794605e-01,-2.51571273536453e-05	-2.49687825178771e-01,1.74165853004776e-05	-2.49688256672254e-01,2.45253491045109e-05
6.30022587651753e+02	-2.49688331129870e-01,-1.61125159959292e-05	-2.49687384097806e-01,-2.55374604100993e-05	-2.49687823311758e-01,1.77231802289617e-05	-2.49688268837935e-01,2.49466814928397e-05
6.40022787455749e+02	-2.49688345488547e-01,-1.63435214449290e-05	-2.49687368149697e-01,-2.59181992680587e-05	-2.49687821414819e-01,1.80293821402056e-05	-2.49688281198355e-01,2.53676247930354e-05
6.50022987259745e+02	-2.49688360073488e-01,-1.65749082525048e-05	-2.49687351950263e-01,-2.62993257936132e-05	-2.49687819487943e-01,1.83352093713338e-05	-2.49688293753512e-01,2.57881974046531e-05
6.60023187063741e+02	-2.49688374884684e-01,-1.68066592449526e-05	-2.49687335499479e-01,-2.66808229117588e-05	-2.49687817531113e-01,1.86406792004354e-05	-2.49688306503393e-01,2.62084166683068e-05
6.70023386867737e+02	-2.49688389922162e-01,-1.70387581955092e-05	-2.49687318797359e-01,-2.70626744945337e-05	-2.49687815544346e-01,1.89458079586961e-05	-2.49688319448024e-01,2.66282989776882e-05
6.80023586671733e+02	-2.49688405185933e-01,-1.72711900772237e-05	-2.49687301843895e-01,-2.74448656138002e-05	-2.49687813527640e-01,1.92506107775996e-05	-2.49688332587412e-01,2.70478595266328e-05
6.90023786475729e+02	-2.49688420675986e-01,-1.75039404534956e-05	-2.49687284639064e-01,-2.78273819317366e-05	-2.49687811480978e-01,1.95551021980729e-05	-2.49688345921544e-01,2.74671129187463e-05
7.00023986279725e+02	-2.49688436392334e-01,-1.77369959109766e-05	-2.49687267182860e-01,-2.82102101337655e-05	-2.49687809404360e-01,1.98592957379395e-05	-2.49688359450429e-01,2.78860727342560e-05
7.10024186083722e+02	-2.49688452334982e-01,-1.79703437171278e-05	-2.49687249475272e-01,-2.85933375861702e-05	-2.49687807297780e-01,2.01632042341777e-05	-2.49688373174069e-01,2.83047518727009e-05
7.20024385887718e+02	-2.49688468503979e-01,-1.82039718363881e-05	-2.49687231516333e-01,-2.89767523522665e-05	-2.49687805161277e-01,2.04668398268491e-05	-2.49688387092511e-01,2.87231625365254e-05
7.30024585691714e+02	-2.49688484899251e-01,-1.84378689425931e-05	-2.49687213305953e-01,-2.93604432046199e-05	-2.49687802994767e-01,2.07702139465217e-05	-2.49688401205679e-01,2.91413162189912e-05
7.40024785495710e+02	-2.49688501520868e-01,-1.86720242356274e-05	-2.49687194844183e-01,-2.97443994420798e-05	-2.49687800798307e-01,2.10733374977216e-05	-2.49688415513637e-01,2.95592238870781e-05
7.50024985299706e+02	-2.49688518368807e-01,-1.89064275854652e-05	-2.49687176130983e-01,-3.01286110333085e-05	-2.49687798571864e-01,2.13762207150265e-05	-2.49688430016359e-01,2.99768958378842e-05
7.60025185103702e+02	-2.49688535443140e-01,-1.91410695406634e-05	-2.49687157166409e-01,-3.05130686258257e-05	-2.49687796315499e-01,2.16788731543190e-05	-2.49688444713917e-01,3.03943416898543e-05
7.70025384907698e+02	-2.49688552743788e-01,-1.93759407559760e-05	-2.49687137950363e-01,-3.08977629732514e-05	-2.49687794029120e-01,2.19813042652718e-05	-2.49688459606226e-01,3.08115709551986e-05
7.80025584711694e+02	-2.49688570270792e-01,-1.96110325868527e-05	-2.49687118482869e-01,-3.12826855299119e-05	-2.49687791712759e-01,2.22835227969499e-05	-2.49688474693325e-01,3.12285924454993e-05
7.90025784515690e+02	-2.49688588024190e-01,-1.98463369729641e-05	-2.49687098763945e-01,-3.16678283343687e-05	-2.49687789366439e-01,2.25855369140963e-05	-2.49688489975247e-01,3.16454143880902e-05
8.00025984319687e+02	-2.49688606003942e-01,-2.00818459992996e-05	-2.49687078793533e-01,-3.20531835704498e-05	-2.49687786990109e-01,2.28873546363674e-05	-2.49688505451950e-01,3.20620448651516e-05
8.10026184123683e+02	-2.49688624210107e-01,-2.03175522574227e-05	-2.49687058571674e-01,-3.24387439287861e-05	-2.49687784583817e-01,2.31889834764108e-05	-2.49688521123489e-01,3.24784914519874e-05
8.20026383927679e+02	-2.49688642642658e-01,-2.05534487855105e-05	-2.49687038098321e-01,-3.28245025462741e-05	-2.49687782147522e-01,2.34904305008261e-05	-2.49688536989835e-01,3.28947612776138e-05
8.30026583731675e+02	-2.49688661301597e-01,-2.07895287978322e-05	-2.49687017373458e-01,-3.32104527363149e-05	-2.49687779681215e-01,2.37917025995802e-05	-2.49688553050984e-01,3.33108612947925e-05
8.40026783535671e+02	-2.49688680186961e-01,-2.10257859226436e-05	-2.49686996397104e-01,-3.35965882258983e-05	-2.49687777184921e-01,2.40928062491682e-05	-2.49688569306972e-01,3.37267980424408e-05
8.50026983339667e+02	-2.49688699298769e-01,-2.12622141504609e-05	-2.49686975169254e-01,-3.39829031046384e-05	-2.49687774658644e-01,2.43937475634399e-05	-2.49688585757813e-01,3.41425776970556e-05
8.60027183143663e+02	-2.49688718636995e-01,-2.14988075968299e-05	-2.49686953689866e-01,-3.43693915869763e-05	-2.49687772102347e-01,2.46945325313512e-05	-2.49688602403478e-01,3.45582063102440e-05
8.70027382947659e+02	-2.49688738201655e-01,-2.17355607545819e-05	-2.49686931958932e-01,-3.47560482648881e-05	-2.49687769516031e-01,2.49951667645969e-05	-2.49688619243977e-01,3.49736895562081e-05
8.80027582751655e+02	-2.49688757992763e-01,-2.19724683250690e-05	-2.49686909976450e-01,-3.51428679384660e-05	-2.49687766899700e-01,2.52956556663674e-05	-2.49688636279324e-01,3.53890329008319e-05
