Freq.	I(C1)	I(C2)	I(C3)	I(C4)
7.20024385887718e+02	7.36045497035309e-03,-3.56591307177171e-03	7.36147651170071e-03,-3.58598139891638e-03	7.35845571997683e-03,-3.48582108403591e-03	7.35834203353196e-03,-3.45075229095173e-03
7.30024585691714e+02	7.57254614883306e-03,-3.62191430250978e-03	7.57359595778831e-03,-3.64226932037966e-03	7.57048928565616e-03,-3.54067328671870e-03	7.57037318724703e-03,-3.50509477141561e-03
7.40024785495710e+02	7.78791866549575e-03,-3.67820058910932e-03	7.78899711423016e-03,-3.69884264059578e-03	7.78580329890840e-03,-3.59580896380951e-03	7.78568479991102e-03,-3.55971975025283e-03
7.50024985299706e+02	8.00658805620069e-03,-3.73477706920625e-03	8.00769551609137e-03,-3.75570650283516e-03	8.00441329148965e-03,-3.65123322667340e-03	8.00429240528626e-03,-3.61463232273694e-03
7.60025185103702e+02	8.22857013296291e-03,-3.79164893680094e-03	8.22970697457699e-03,-3.81286610677428e-03	8.22633507124458e-03,-3.70695124283459e-03	8.22621181326342e-03,-3.66983764017981e-03
7.70025384907698e+02	8.45388098688744e-03,-3.84882144346298e-03	8.45504757996621e-03,-3.87032670970128e-03	8.45158472504046e-03,-3.76296823717722e-03	8.45145911279613e-03,-3.72534091113013e-03
7.80025584711694e+02	8.68253699116514e-03,-3.90629989955703e-03	8.68373370460796e-03,-3.92809362774254e-03	8.68017862176245e-03,-3.81928949316712e-03	8.68005067489681e-03,-3.78114740259273e-03
7.90025784515690e+02	8.91455480413082e-03,-3.96408967549133e-03	8.91578200597889e-03,-3.98617223711213e-03	8.91213341537137e-03,-3.87592035409621e-03	8.91200315569513e-03,-3.83726244127063e-03
8.00025984319687e+02	9.14995137238734e-03,-4.02219620298734e-03	9.15120942980710e-03,-4.04456797538216e-03	9.14746604802714e-03,-3.93286622434788e-03	9.14733349956208e-03,-3.89369141482800e-03
8.10026184123683e+02	9.38874393399232e-03,-4.08062497637352e-03	9.39003321325871e-03,-4.10328634277749e-03	9.38619375327507e-03,-3.99013257068655e-03	9.38605894229685e-03,-3.95043977317721e-03
8.20026383927679e+02	9.63095002171231e-03,-4.13938155390226e-03	9.63227088819168e-03,-4.16233290349352e-03	9.62833405929953e-03,-4.04772492357031e-03	9.62819701438117e-03,-4.00751302978900e-03
